Call;QTH;Year;Category;Score;QSOs;WPX;160M;80M;40M;20M;15M;10M;Hours;Club
WA6O;W6;2005;SINGLE-OP HIGH ALL;2741232;1902;624;0;54;568;709;569;2;36.0;NORTHERN CALIFORNIA CONTEST CLUB
KG6DX;KH2;2005;SINGLE-OP HIGH ALL (T);2685251;1411;589;0;0;152;481;708;70;31.9;MARIANAS AMATEUR RADIO CLUB
OL1X;OK;2005;MULTI-SINGLE HIGH;2640168;1780;719;0;0;0;1138;445;197;37.2;NO CLUB
ZL1V;ZL;2005;SINGLE-OP HIGH ALL;2625840;1288;560;0;0;330;496;422;40;25.2;MOTUEKA CONTEST CLUB
4N2Z;YT;2005;SINGLE-OP HIGH 40M;2624646;1280;618;0;0;1280;0;0;0;34.2;BANAT DX GROUP
S53O;S5;2005;SINGLE-OP HIGH 20M;2608939;1741;731;0;0;0;1741;0;0;35.9;SLOVENIA CONTEST CLUB
VR2BG;VR;2005;SINGLE-OP HIGH ALL;2596050;1610;641;0;3;117;840;602;48;35.5;WESTERN WASHINGTON DX CLUB
V31RA;V3;2005;SINGLE-OP LOW ALL (T);2593668;1523;539;0;7;530;456;350;180;29.9;SOCIETY OF MIDWEST CONTESTERS
EA8/DK9IP;EA8;2005;SINGLE-OP LOW 20M;2568588;1350;638;0;0;0;1350;0;0;32.3;NO CLUB
KC2NTB;W2;2005;SINGLE-OP LOW ALL (T);2522855;1411;635;6;34;499;647;182;43;36.0;NO CLUB
9A3B;9A;2005;SINGLE-OP LOW 20M;2511600;1644;728;0;0;0;1644;0;0;35.0;CROATIAN CONTEST CLUB
PR2O;PY;2005;MULTI-SINGLE HIGH;2510762;1277;593;0;41;136;213;527;359;32.0;NO CLUB
IY4W;I;2005;SINGLE-OP HIGH 15M;2509523;1749;731;0;0;0;0;1749;0;36.0;MARCONI CONTEST CLUB
YL2PQ;YL;2005;SINGLE-OP HIGH ALL;2495460;2013;627;75;339;536;651;323;89;36.0;NO CLUB
PY2NY;PY;2005;SINGLE-OP HIGH 20M;2486668;1383;604;0;0;0;1383;0;0;25.7;TUPY DX GROUP
NG3U;W3;2005;MULTI-TWO;2486454;1459;646;0;25;342;585;468;39;37.0;POTOMAC VALLEY RADIO CLUB
WN9O;W9;2005;ASSISTED HIGH ALL;2475660;1508;660;15;28;278;837;306;44;35.8;SOCIETY OF MIDWEST CONTESTERS
S50R;S5;2005;ASSISTED HIGH 20M;2470860;1607;740;0;0;0;1607;0;0;36.0;SLOVENIA CONTEST CLUB
EA7RM;EA;2005;SINGLE-OP LOW ALL;2469851;1829;617;5;59;361;502;524;378;33.5;NO CLUB
WO8CC;W8;2005;ASSISTED HIGH ALL;2467150;1445;665;8;65;321;751;242;58;30.1;SOUTHWEST OHIO DX ASSOCIATION
KC7V;W7;2005;MULTI-SINGLE HIGH;2464461;1784;603;0;46;448;600;609;81;46.7;CENTRAL ARIZONA DX ASSOCIATION
S52OP;S5;2005;SINGLE-OP LOW ALL;2451645;1784;645;51;123;384;680;424;122;36.0;SLOVENIA CONTEST CLUB
NE9U;W9;2005;SINGLE-OP HIGH 20M;2427956;1552;716;0;0;0;1552;0;0;36.0;MINNESOTA WIRELESS ASSN
RN4WA;UA4;2005;SINGLE-OP HIGH ALL;2407353;2071;663;25;219;321;919;459;128;36.0;URAL CONTEST GROUP
OK1FDY;OK;2005;ASSISTED HIGH ALL;2403444;1690;636;123;210;432;626;200;99;35.4;NO CLUB
S50Y;S5;2005;ASSISTED HIGH 20M;2387085;1665;699;0;0;0;1665;0;0;36.0;SLOVENIA CONTEST CLUB
K4OJ;W4;2005;SINGLE-OP LOW ALL;2376180;1614;645;0;28;162;665;728;31;36.0;FLORIDA CONTEST GROUP
OH8L;OH;2005;SINGLE-OP HIGH 20M;2366208;1742;711;0;0;0;1742;0;0;35.9;CONTEST CLUB FINLAND
N3UM;W3;2005;SINGLE-OP HIGH ALL (T);2354415;1364;595;0;24;318;934;88;0;30.3;POTOMAC VALLEY RADIO CLUB
ED2JJ;EA;2005;MULTI-SINGLE HIGH;2347086;1934;609;0;178;464;623;464;205;42.9;NO CLUB
9A1V;9A;2005;ASSISTED HIGH 15M;2338857;1643;747;0;0;0;0;1643;0;32.4;CROATIAN CONTEST CLUB
S52ZW;S5;2005;ASSISTED HIGH 40M;2321650;1204;590;0;0;1204;0;0;0;33.2;SLOVENIA CONTEST CLUB
UN6G;UN;2005;SINGLE-OP HIGH ALL;2294080;1368;535;0;132;160;515;468;93;36.0;NO CLUB
TM6X;F;2005;SINGLE-OP HIGH 40M;2290400;1192;560;0;0;1192;0;0;0;29.1;NO CLUB
OO5ZO;ON;2005;ASSISTED LOW ALL (T);2278386;1699;622;2;166;437;561;350;183;35.7;WORLD WIDE YOUNG CONTESTERS
IR1R;I;2005;MULTI-SINGLE HIGH;2265935;1822;641;49;176;250;1001;301;45;37.3;NO CLUB
K7QQ;W7;2005;SINGLE-OP HIGH ALL;2260050;1560;610;4;64;368;697;350;77;34.3;NO CLUB
SP4JCQ;SP;2005;SINGLE-OP LOW ALL;2257602;1679;641;56;363;450;598;181;31;35.9;NO CLUB
T93C;E7;2005;SINGLE-OP HIGH 15M;2249692;1731;692;0;0;0;0;1731;0;34.8;BOSNIA AND HERZEGOVINA CONTEST CLUB
NF6A;W6;2005;ASSISTED HIGH ALL;2247168;1314;608;0;20;328;404;518;44;31.8;NORTHERN CALIFORNIA CONTEST CLUB
WK2G/4;W4;2005;SINGLE-OP LOW ALL;2227780;1528;580;0;48;370;706;324;80;35.8;FLORIDA CONTEST GROUP
ZA/DL2RMC;ZA;2005;SINGLE-OP LOW ALL;2227712;2060;608;51;175;490;568;608;168;31.8;BAVARIAN CONTEST CLUB
PY2NA;PY;2005;SINGLE-OP LOW ALL;2224416;1270;564;0;5;77;201;572;415;34.6;GUARA DX GROUP
RZ9HG;UA9;2005;SINGLE-OP HIGH ALL;2197939;1195;551;1;34;268;458;428;6;24.9;CENTRAL SIBERIA DX CLUB
RU3AA;UA3;2005;SINGLE-OP HIGH 20M;2193459;1617;697;0;0;0;1617;0;0;36.0;MOSCOW CONTEST CLUB
EX2X;EX;2005;SINGLE-OP LOW ALL (T);2192768;1408;592;0;0;0;705;528;175;33.7;NO CLUB
9A4W;9A;2005;SINGLE-OP HIGH 20M;2191652;1684;694;0;0;0;1684;0;0;36.0;CROATIAN CONTEST CLUB
YZ5B;YT;2005;SINGLE-OP HIGH 15M;2189838;1663;714;0;0;0;0;1663;0;35.1;SKY CONTEST CLUB
YT7A;YT;2005;SINGLE-OP LOW 40M;2176994;1158;569;0;0;1158;0;0;0;36.0;NO CLUB
TM9R;F;2005;SINGLE-OP HIGH 40M;2176450;1189;551;0;0;1189;0;0;0;31.7;NO CLUB
NA6Q;W6;2005;MULTI-MULTI;2167924;1841;638;0;42;233;823;594;149;42.6;SOUTHERN CALIFORNIA CONTEST CLUB
OL6P;OK;2005;SINGLE-OP LOW ALL;2166223;1669;631;30;157;412;586;335;149;36.0;FOX CONTEST CLUB
DL4WA;DL;2005;MULTI-SINGLE HIGH;2162256;1672;642;98;186;318;555;381;134;44.6;NO CLUB
LZ6A;LZ;2005;SINGLE-OP HIGH ALL;2152120;1959;622;46;195;287;517;535;379;36.0;NO CLUB
RW3GB;UA3;2005;SINGLE-OP LOW ALL;2150628;1718;647;14;84;371;761;310;178;36.0;NO CLUB
YL5W;YL;2005;SINGLE-OP LOW ALL;2132422;1799;614;56;191;392;600;378;182;26.1;LATVIAN CONTEST CLUB
W2YC;W2;2005;MULTI-SINGLE HIGH;2124762;1215;629;5;36;246;617;263;48;30.6;FRANKFORD RADIO CLUB
RK9CWB;UA9;2005;MULTI-TWO;2119208;1153;533;10;79;219;449;363;33;40.5;URAL CONTEST GROUP
YL9T;YL;2005;SINGLE-OP LOW ALL (T);2116884;1791;638;60;229;310;678;349;165;36.0;NO CLUB
DF0CK;DL;2005;ASSISTED HIGH ALL;2100230;1510;626;58;188;389;520;300;55;35.8;BAYRISCHER CONTEST CLUB
EU1PA;EU;2005;SINGLE-OP HIGH ALL;2096180;1779;643;65;158;338;675;307;236;36.0;BELARUS CONTEST CLUB
HB9Z;HB;2005;ASSISTED HIGH ALL (T);2092213;1519;569;91;143;627;383;186;89;31.8;NO CLUB
EI/AB2E;EI;2005;ASSISTED HIGH ALL (T);2068860;1487;615;0;51;441;564;431;0;26.2;FRANKFORD RADIO CLUB
OM3OM;OM;2005;SINGLE-OP HIGH ALL;2063264;1655;604;111;195;383;486;321;159;35.8;NO CLUB
AD4EB;W4;2005;ASSISTED HIGH ALL;2032708;1500;613;0;83;249;763;356;49;36.0;TENNESSEE CONTEST GROUP
IN3QBR;I;2005;SINGLE-OP HIGH ALL (T);2029201;1585;607;0;144;321;585;316;219;33.1;NO CLUB
LZ8IARU;LZ;2005;SINGLE-OP LOW ALL;2024620;1762;599;27;196;392;540;312;295;36.0;NO CLUB
UA9CDC;UA9;2005;ASSISTED LOW ALL (T);2018085;1232;485;0;0;252;478;325;177;30.4;URAL CONTEST GROUP
W3UA/1;W1;2005;ASSISTED HIGH 40M;2003265;925;513;0;0;925;0;0;0;26.4;YANKEE CLIPPER CONTEST CLUB
KZ5D;W5;2005;SINGLE-OP HIGH ALL (T);1994846;1560;623;0;9;165;789;495;102;34.3;CAJUN CONTEST CLUB
N4ZZ;W4;2005;SINGLE-OP LOW 20M;1991925;1405;681;0;0;0;1405;0;0;34.6;TENNESSEE CONTEST GROUP
N4OGW/5;W5;2005;SINGLE-OP HIGH ALL;1982400;1370;600;0;6;220;845;277;22;21.5;NO CLUB
IZ3ALF;I;2005;MULTI-SINGLE HIGH;1974000;1529;600;0;0;0;0;0;0;-;NO CLUB
LY9A;LY;2005;SINGLE-OP LOW 20M;1968659;1559;691;0;0;0;1559;0;0;36.0;KAUNAS UNIVERSITY OF TECHNOLOGY RADIO CLUB
NB1B;W1;2005;SINGLE-OP LOW ALL (T);1955655;1274;585;0;12;289;684;232;57;35.7;YANKEE CLIPPER CONTEST CLUB
NG4Z;W4;2005;SINGLE-OP LOW ALL;1953900;1376;585;0;45;343;719;232;37;35.6;SOUTH EAST CONTEST CLUB
TI3M;TI;2005;SINGLE-OP LOW ALL (T);1942600;1294;550;1;39;75;789;375;15;23.1;NO CLUB
OM5CD;OM;2005;SINGLE-OP LOW ALL;1928572;1441;604;45;128;345;575;307;41;36.0;NO CLUB
OO6NR;ON;2005;SINGLE-OP LOW ALL;1927708;1425;587;81;152;478;281;313;120;36.0;NO CLUB
OY1CT;OY;2005;SINGLE-OP HIGH ALL (T);1920548;1922;607;10;56;446;1084;296;30;34.0;NO CLUB
UA0AZ;UA0;2005;SINGLE-OP HIGH ALL;1920240;1049;540;10;65;220;400;328;26;32.2;NO CLUB
N3UA/4;W4;2005;SINGLE-OP LOW ALL (T);1917169;1224;593;0;13;363;689;129;30;32.7;POTOMAC VALLEY RADIO CLUB
4N1FG;YT;2005;SINGLE-OP LOW 40M;1910328;1120;548;0;0;1120;0;0;0;34.4;YU CONTEST CLUB
K4PV;W4;2005;SINGLE-OP HIGH ALL (T);1895465;1485;605;0;33;298;769;370;15;34.7;FLORIDA CONTEST GROUP
YU1EL;YT;2005;SINGLE-OP HIGH 15M;1890000;1446;675;0;0;0;0;1446;0;31.8;NO CLUB
DL5YM;DL;2005;SINGLE-OP HIGH ALL;1879755;1442;565;100;288;430;361;161;102;32.5;RHEIN RUHR DX ASSOCIATION
4L2M;4L;2005;SINGLE-OP LOW 20M;1879278;1143;582;0;0;0;1143;0;0;12.6;NARG
OE3ZK;OE;2005;ASSISTED HIGH ALL;1876952;1454;616;0;148;351;560;307;88;36.0;NO CLUB
HG8L;HA;2005;SINGLE-OP LOW 20M;1872645;1493;655;0;0;0;1493;0;0;36.0;NO CLUB
NO4S;W4;2005;SINGLE-OP HIGH ALL (T);1867234;1272;566;0;28;289;586;332;37;27.9;FLORIDA CONTEST GROUP
LY8O;LY;2005;SINGLE-OP QRP ALL;1858616;1648;613;18;143;318;690;411;68;36.0;LITHUANIAN CONTEST GROUP
SP5KEH;SP;2005;SINGLE-OP LOW ALL;1855179;1470;571;68;282;433;393;237;57;35.7;SP DX CLUB
S52EZ;S5;2005;SINGLE-OP HIGH 20M;1842732;1353;612;0;0;0;1353;0;0;28.2;SLOVENIA CONTEST CLUB
OE50G;OE;2005;SINGLE-OP HIGH ALL;1834972;1453;566;18;196;472;598;160;9;36.0;BAVARIAN CONTEST CLUB
RU0AW;UA0;2005;SINGLE-OP HIGH ALL;1817019;1087;519;0;22;248;503;314;0;24.7;NO CLUB
DL5NDX;DL;2005;ASSISTED HIGH ALL;1806587;1321;577;0;121;458;664;70;8;35.1;BAVARIAN CONTEST CLUB
LY2FN;LY;2005;SINGLE-OP HIGH ALL;1785020;1602;596;21;238;322;723;192;106;31.3;KAUNAS UNIVERSITY OF TECHNOLOGY RADIO CLUB
YT7TY;YT;2005;SINGLE-OP QRP ALL;1782872;1444;632;4;161;211;581;317;170;12.1;NO CLUB
W1MX;W1;2005;MULTI-SINGLE HIGH;1779330;1266;555;0;91;381;598;188;8;31.4;MIT RADIO SOCIETY
OH2K;OH;2005;MULTI-MULTI;1776576;1735;608;29;53;270;679;488;216;30.6;CONTEST CLUB FINLAND
SM2CEW;SM;2005;SINGLE-OP HIGH 20M;1762881;1455;667;0;0;0;1455;0;0;28.9;NO CLUB
OL6Z;OK;2005;SINGLE-OP LOW ALL;1747422;1513;579;83;293;292;433;286;126;35.0;NO CLUB
OK1DG;OK;2005;SINGLE-OP HIGH 40M;1727208;985;552;0;0;985;0;0;0;32.5;NO CLUB
S51W;S5;2005;SINGLE-OP LOW 40M;1725008;1026;524;0;0;1026;0;0;0;31.6;NO CLUB
YT1BB;YT;2005;SINGLE-OP HIGH 15M;1723186;1441;662;0;0;0;0;1441;0;34.3;SKY CONTEST CLUB
WX3B;W3;2005;MULTI-MULTI;1722120;1049;565;13;16;314;506;200;0;-;POTOMAC VALLEY RADIO CLUB
TE1W;TI;2005;SINGLE-OP QRP ALL;1695920;1185;493;0;3;258;387;446;91;35.8;NO CLUB
HB0/HB9AON;HB0;2005;MULTI-TWO;1689632;1361;532;106;211;556;328;100;60;43.7;RHEIN RUHR DX ASSOCIATION
OK5DX;OK;2005;SINGLE-OP HIGH 20M;1684660;1298;655;0;0;0;1298;0;0;35.1;NO CLUB
LI3S;LA;2005;SINGLE-OP LOW ALL (T);1681336;1532;584;38;165;305;556;338;130;36.0;NO CLUB
OE3I;OE;2005;SINGLE-OP HIGH 20M;1654434;1317;642;0;0;0;1317;0;0;-;NO CLUB
G4BJM;G;2005;SINGLE-OP HIGH ALL (T);1649200;1342;560;43;149;265;434;296;155;20.3;NO CLUB
K9QVB;W9;2005;SINGLE-OP LOW 20M;1644300;1151;630;0;0;0;1151;0;0;29.0;SOCIETY OF MIDWEST CONTESTERS
K3MD;W3;2005;ASSISTED HIGH ALL (T);1643649;1082;581;0;10;118;723;211;20;22.6;FRANKFORD RADIO CLUB
IZ1GAR;I;2005;ASSISTED HIGH 20M;1640746;1343;626;0;0;0;1343;0;0;35.1;NO CLUB
YZ1V;YT;2005;ASSISTED LOW 40M;1624916;1043;542;0;0;1043;0;0;0;35.8;FOX CONTEST CLUB
HA8VK;HA;2005;SINGLE-OP HIGH ALL;1621004;1517;554;113;211;297;427;404;65;36.0;HA-DX-CLUB
UA9KJ;UA9;2005;SINGLE-OP HIGH 20M;1615050;1064;555;0;0;0;1064;0;0;31.0;NO CLUB
DF2UU;DL;2005;ASSISTED HIGH ALL;1607970;1183;589;40;202;350;478;66;47;29.1;BAVARIAN CONTEST CLUB
W4NZ;W4;2005;SINGLE-OP HIGH 20M;1592477;1171;617;0;0;0;1171;0;0;34.3;TENNESSEE CONTEST GROUP
W4YE;W4;2005;SINGLE-OP HIGH ALL;1591578;1016;522;0;40;280;430;236;30;24.6;POTOMAC VALLEY RADIO CLUB
OM7DX;OM;2005;SINGLE-OP QRP ALL;1579454;1312;554;75;234;450;250;256;47;35.4;NO CLUB
YO6BHN;YO;2005;SINGLE-OP HIGH 20M;1578565;1329;643;0;0;0;1329;0;0;34.0;YO DX CLUB
RU4SS;UA4;2005;SINGLE-OP LOW ALL;1566320;1415;560;0;168;321;552;233;141;35.7;NO CLUB
KE0UI;W0;2005;SINGLE-OP HIGH ALL;1555232;1312;524;0;15;362;636;278;21;33.8;GRAND MESA CONTESTERS OF COLORADO
NO2R;W2;2005;ASSISTED HIGH ALL;1551517;995;517;0;109;137;505;229;15;20.6;FRANKFORD RADIO CLUB
LU1HF;LU;2005;SINGLE-OP HIGH 10M;1549400;1036;508;0;0;0;0;0;1036;25.0;NO CLUB
LZ2PL;LZ;2005;SINGLE-OP HIGH ALL;1543960;1563;580;0;89;153;402;575;344;24.0;NO CLUB
LY2OX;LY;2005;SINGLE-OP HIGH ALL (T);1542516;1283;573;25;180;242;440;281;115;23.4;LITHUANIAN CONTEST GROUP
JF1PJK;JA1;2005;ASSISTED HIGH ALL;1530690;1042;518;0;0;92;544;403;3;29.0;NO CLUB
RN6AH;UA6;2005;SINGLE-OP LOW ALL;1529815;1578;545;1;155;294;487;345;296;36.0;RUSSIAN CONTEST CLUB
OK2YT;OK;2005;SINGLE-OP LOW ALL (T);1527318;1218;549;66;205;346;374;171;56;26.7;NO CLUB
E21EIC;HS;2005;SINGLE-OP LOW ALL;1511515;1140;503;0;14;57;420;452;197;32.0;SIAM DX GROUP
VE3VO;VE3;2005;SINGLE-OP HIGH ALL;1498160;974;488;0;34;274;542;109;15;27.2;CONTEST CLUB ONTARIO
N4CW;W4;2005;SINGLE-OP HIGH ALL;1492642;1048;523;0;0;173;578;297;0;16.8;POTOMAC VALLEY RADIO CLUB
K2BA/5;W5;2005;SINGLE-OP HIGH 15M;1492470;1206;618;0;0;0;0;1206;0;29.8;OKLAHOMA DX ASSOCIATION
OK1HX;OK;2005;SINGLE-OP LOW ALL (T);1488186;1298;558;71;180;327;234;309;177;35.5;NO CLUB
UY0ZG;UR;2005;SINGLE-OP HIGH ALL;1482190;1345;551;60;120;260;415;338;152;24.6;UKRAINIAN CONTEST CLUB
M2W;G;2005;ASSISTED LOW ALL (T);1471704;1172;534;0;144;525;232;183;88;34.1;WORLD WIDE YOUNG CONTESTERS
DF1LON;DL;2005;ASSISTED HIGH 20M (T);1461560;1198;610;0;0;0;1198;0;0;33.0;RHEIN RUHR DX ASSOCIATION
K2FU;W2;2005;SINGLE-OP HIGH ALL;1458695;1053;497;0;72;270;499;178;34;25.7;NO CLUB
RV9JE;UA9;2005;SINGLE-OP HIGH 20M;1453424;1000;532;0;0;0;1000;0;0;19.6;NO CLUB
ZL4BR;ZL;2005;SINGLE-OP HIGH 40M;1446330;677;370;0;0;677;0;0;0;25.8;NO CLUB
W1AJT/VE3;VE3;2005;ASSISTED HIGH ALL (T);1436932;912;518;7;5;183;450;211;56;36.0;CONTEST CLUB ONTARIO
RA2FAC;UA2;2005;SINGLE-OP LOW ALL;1435293;1326;531;35;164;448;488;160;31;33.3;UA2 CONTEST CLUB
IK2UCK;I;2005;SINGLE-OP HIGH ALL (T);1433544;1316;552;20;114;284;481;303;114;27.3;NO CLUB
KO0U;W0;2005;SINGLE-OP HIGH ALL;1431808;1266;544;4;27;216;715;286;18;26.1;KANSAS CITY DX CLUB
EU1AZ;EU;2005;SINGLE-OP HIGH 40M (T);1429023;1027;503;0;0;1027;0;0;0;34.9;BELARUS CONTEST CLUB
OE6V;OE;2005;SINGLE-OP LOW ALL (T);1421680;1344;520;3;153;432;207;416;133;28.9;AUSTRIAN CONTEST CLUB
OK1VD;OK;2005;SINGLE-OP LOW ALL;1421460;1215;530;0;250;358;322;243;42;35.7;NO CLUB
LY4CW;LY;2005;SINGLE-OP HIGH ALL;1419600;1336;560;0;161;189;596;266;124;32.9;KAUNAS UNIVERSITY OF TECHNOLOGY RADIO CLUB
DL1RG;DL;2005;SINGLE-OP HIGH ALL;1415340;1149;540;0;143;416;375;215;0;35.2;BAVARIAN CONTEST CLUB
NW2D;W2;2005;MULTI-SINGLE HIGH;1412704;1040;524;0;59;292;479;201;9;31.2;YANKEE CLIPPER CONTEST CLUB
DL6KVA;DL;2005;ASSISTED HIGH ALL;1409980;1198;580;0;11;249;472;327;139;36.0;NO CLUB
SP6LV;SP;2005;SINGLE-OP LOW ALL;1404988;1307;533;21;207;315;397;256;111;36.0;SP DX CLUB
N3KS;W3;2005;SINGLE-OP HIGH 40M;1394556;796;463;0;0;796;0;0;0;20.4;POTOMAC VALLEY RADIO CLUB
UR7EQ;UR;2005;SINGLE-OP HIGH ALL;1393206;1329;534;35;176;394;661;63;0;35.3;NO CLUB
VE3KP;VE3;2005;SINGLE-OP LOW ALL (T);1387750;967;455;2;49;304;418;173;21;32.8;CONTEST CLUB ONTARIO
UN8GV;UN;2005;SINGLE-OP LOW ALL;1386516;1079;454;0;0;72;431;490;86;21.6;NO CLUB
OK2PDT;OK;2005;SINGLE-OP HIGH ALL (T);1383152;1276;548;0;115;317;491;211;142;34.0;NO CLUB
N8PW;W8;2005;SINGLE-OP HIGH ALL (T);1380352;1028;512;0;23;215;514;270;6;32.1;NORTH COAST CONTESTERS
KK9K;W9;2005;SINGLE-OP HIGH ALL (T);1380090;1308;537;0;19;260;776;225;28;30.8;SOCIETY OF MIDWEST CONTESTERS
G0MTN;G;2005;SINGLE-OP LOW ALL (T);1378045;1440;529;36;151;268;558;314;113;36.0;NO CLUB
VK6AA;VK;2005;SINGLE-OP LOW ALL;1371832;974;476;0;0;24;173;703;74;22.8;VK CONTEST CLUB
UA9CMQ;UA9;2005;SINGLE-OP HIGH ALL (T);1359940;986;485;0;0;0;569;287;130;25.2;URAL CONTEST GROUP
VE1OP;VE1;2005;SINGLE-OP LOW ALL (T);1358181;916;459;0;13;288;477;131;7;16.1;MARITIME CONTEST CLUB
VE3JAQ;VE3;2005;SINGLE-OP LOW ALL;1347042;966;461;0;48;205;490;208;15;34.4;CONTEST CLUB ONTARIO
KU5B;W5;2005;ASSISTED HIGH 20M (R);1346125;1229;605;0;0;0;1229;0;0;26.4;CENTRAL TEXAS DX AND CONTEST CLUB
OL4M;OK;2005;SINGLE-OP HIGH ALL;1339260;1289;510;0;230;379;384;199;97;33.2;NO CLUB
YT7Z;YT;2005;SINGLE-OP HIGH 15M;1334557;1201;581;0;0;0;0;1201;0;30.9;RADIO CLUB RUMA
WB2AA;W2;2005;SINGLE-OP LOW ALL;1332000;983;480;0;69;245;444;199;26;29.6;NO CLUB
IK0YVV;I;2005;ASSISTED HIGH ALL;1329120;1105;520;0;54;210;662;72;107;15.7;MARCONI CONTEST CLUB
NR3X/4;W4;2005;SINGLE-OP LOW ALL;1329048;1051;504;1;38;318;419;248;27;26.9;POTOMAC VALLEY RADIO CLUB
UR6QS;UR;2005;SINGLE-OP LOW ALL;1328185;1365;515;42;106;287;384;290;256;32.8;UKRAINIAN CONTEST CLUB
HG4F;HA;2005;SINGLE-OP LOW 20M;1327270;1181;566;0;0;0;1181;0;0;33.5;HA-DX-CLUB
UA4SU;UA4;2005;SINGLE-OP HIGH ALL;1310855;1297;559;0;116;234;599;284;64;29.7;YOSHKAR-OLA CONTEST CLUB
UN2E;UN;2005;SINGLE-OP HIGH ALL;1300152;883;436;0;109;99;340;256;79;27.2;AKMOLINSKIY RADIOCLUB
RZ9UWZ;UA9;2005;MULTI-SINGLE HIGH;1298535;968;415;2;79;130;477;264;16;39.9;NO CLUB
S52A;S5;2005;SINGLE-OP HIGH ALL;1297855;1034;533;0;65;284;439;193;53;19.3;SLOVENIA CONTEST CLUB
LZ1BJ;LZ;2005;SINGLE-OP HIGH ALL;1296900;1294;550;0;76;154;554;277;233;23.5;NO CLUB
S57Z;S5;2005;SINGLE-OP LOW 40M;1293200;879;488;0;0;879;0;0;0;35.0;BELOKRANJEC CONTEST CLUB
NY1S;W1;2005;SINGLE-OP LOW ALL (T);1275580;912;460;0;23;291;414;183;1;20.5;NO CLUB
CG2AWR;VE2;2005;SINGLE-OP LOW ALL;1269360;976;430;0;42;244;446;229;15;30.9;NO CLUB
OK2PTZ;OK;2005;SINGLE-OP LOW ALL;1265616;1233;528;31;173;266;419;245;99;33.5;NO CLUB
S57XX;S5;2005;SINGLE-OP QRP ALL;1254498;1146;502;22;99;296;349;267;113;35.3;SLOVENIA CONTEST CLUB
KA2MGE;W2;2005;SINGLE-OP HIGH ALL (T);1250696;990;508;0;2;233;596;148;11;25.6;NO CLUB
UP1G;UN;2005;SINGLE-OP HIGH ALL;1249150;957;430;0;0;125;327;473;32;15.3;NO CLUB
RW9MD;UA9;2005;SINGLE-OP LOW ALL;1242112;890;512;0;1;1;495;375;18;34.4;OMSK RADIO CLUB
UA4SAW;UA4;2005;SINGLE-OP HIGH ALL;1239933;1315;537;21;120;150;713;258;53;30.1;NO CLUB
UT3UA;UR;2005;ASSISTED LOW ALL;1234296;1177;558;0;105;147;338;536;51;26.5;KIEV CONTEST GROUP
RU3FF;UA3;2005;SINGLE-OP LOW ALL (T);1231230;1385;546;0;114;158;454;388;271;36.0;SRR
SN7Q;SP;2005;SINGLE-OP HIGH 80M;1224350;973;470;0;973;0;0;0;0;28.7;NO CLUB
JA1JKG;JA1;2005;SINGLE-OP HIGH ALL;1224129;826;471;0;2;152;454;218;0;28.1;NO CLUB
JH2NWP;JA2;2005;SINGLE-OP LOW ALL (T);1221120;890;480;0;4;115;501;257;13;35.8;NO CLUB
T94FC;E7;2005;SINGLE-OP LOW 15M;1216800;1190;585;0;0;0;0;1190;0;35.3;NO CLUB
OM8ON;OM;2005;SINGLE-OP LOW ALL;1216014;1004;521;10;115;305;294;245;35;33.3;NO CLUB
RW1ZA;UA1;2005;SINGLE-OP HIGH ALL;1215768;1098;537;0;24;145;746;65;118;36.0;NO CLUB
SP2LNW;SP;2005;SINGLE-OP HIGH ALL;1212219;1184;513;13;237;220;345;223;146;33.2;NO CLUB
KN5G;W5;2005;SINGLE-OP HIGH 20M;1210689;1004;579;0;0;0;1004;0;0;27.4;NO CLUB
VC6R;VE6;2005;SINGLE-OP LOW 20M;1210559;982;511;0;0;0;982;0;0;35.8;NO CLUB
PA4A;PA;2005;SINGLE-OP HIGH ALL;1207170;1106;526;0;136;210;359;360;41;25.7;NO CLUB
W4BQF;W4;2005;SINGLE-OP HIGH ALL (T);1204288;966;496;0;0;282;581;103;0;15.0;SOUTH EAST CONTEST CLUB
CT3KN;CT3;2005;SINGLE-OP LOW 40M;1196832;551;364;0;0;551;0;0;0;14.3;NO CLUB
PA3BFH;PA;2005;SINGLE-OP LOW ALL (T);1189116;1157;493;25;77;396;343;211;105;35.6;NO CLUB
UA3ABJ;UA3;2005;SINGLE-OP LOW ALL (T);1183534;1209;506;1;176;241;189;416;186;30.7;NO CLUB
K1UM/4;W4;2005;SINGLE-OP HIGH 15M;1181050;991;575;0;0;0;0;991;0;24.2;FLORIDA CONTEST GROUP
UA4LU;UA4;2005;SINGLE-OP LOW ALL;1178544;1321;516;12;69;200;437;388;215;27.5;RUSSIAN CONTEST CLUB
P43E;P4;2005;SINGLE-OP LOW ALL;1178496;918;396;0;4;78;266;437;133;25.1;NO CLUB
OZ/RZ9OU;OZ;2005;SINGLE-OP HIGH 20M;1171750;1172;545;0;0;0;1172;0;0;31.7;NOVOSIBIRSK CONTEST CLUB
OZ8AE;OZ;2005;SINGLE-OP LOW ALL (T);1167859;1096;523;0;121;216;455;196;108;31.8;DANISH DX GROUP
US5II;UR;2005;SINGLE-OP HIGH ALL;1166670;1202;522;41;89;201;307;289;275;28.3;UKRAINIAN CONTEST CLUB
UA9DD;UA9;2005;SINGLE-OP LOW ALL;1165350;834;457;0;2;73;435;209;115;30.8;URAL CONTEST GROUP
