Call;QTH;Year;Category;Score;QSOs;WPX;160M;80M;40M;20M;15M;10M;Hours;Club
SM0W;SM;2005;SINGLE-OP HIGH ALL;2193273;1488;643;0;0;0;0;0;0;23.4;WORLD WIDE YOUNG CONTESTERS
YP3A;YO;2005;SINGLE-OP HIGH 20M;2186058;1964;713;0;0;0;1964;0;0;34.2;NO CLUB
EX2X;EX;2005;SINGLE-OP LOW ALL (T);2181292;1426;587;0;0;0;0;0;0;27.5;NO CLUB
JT1CO;JT;2005;SINGLE-OP HIGH ALL;2149120;1669;584;0;0;0;0;0;0;30.8;NO CLUB
DL3TD;DL;2005;SINGLE-OP HIGH 15M;2137194;1281;666;0;0;0;0;1281;0;27.3;BAVARIAN CONTEST CLUB
T90O;E7;2005;SINGLE-OP HIGH 15M;2128788;1346;621;0;0;0;0;1346;0;29.0;BOSNIA AND HERZEGOVINA CONTEST CLUB
WH0V;KH0;2005;SINGLE-OP HIGH ALL;2111679;1317;477;0;0;0;0;0;0;26.4;NO CLUB
S59KW;S5;2005;SINGLE-OP HIGH 40M;2105473;1186;577;0;0;1186;0;0;0;35.9;MCC
CT3KN;CT3;2005;SINGLE-OP HIGH 20M;2101005;1197;591;0;0;0;1197;0;0;21.4;NO CLUB
VE5RI;VE5;2005;MULTI-MULTI;2097600;1446;570;0;0;0;0;0;0;40.0;NO CLUB
9A5Y;9A;2005;SINGLE-OP HIGH 80M;2088889;1300;583;0;1300;0;0;0;0;6.8;NO CLUB
E21EIC;HS;2005;SINGLE-OP LOW ALL;2072637;1509;591;0;0;0;0;0;0;36.0;SIAM DX GROUP
OH0R;OH0;2005;SINGLE-OP HIGH 20M;2043415;1739;701;0;0;0;1739;0;0;27.0;CONTEST CLUB FINLAND
4N1SM;YT;2005;ASSISTED HIGH 15M;2038260;1308;633;0;0;0;0;0;0;29.9;SKY CONTEST CLUB
N3KS;W3;2005;SINGLE-OP HIGH ALL;2034815;1370;647;0;0;0;0;0;0;21.4;POTOMAC VALLEY RADIO CLUB
4N8A;YT;2005;SINGLE-OP HIGH 80M;2034630;1306;585;0;1306;0;0;0;0;26.7;FOX CONTEST CLUB
SN7Q;SP;2005;SINGLE-OP HIGH 80M;2031386;1308;574;0;1308;0;0;0;0;32.8;SP DX CLUB
WH2V;KH2;2005;SINGLE-OP HIGH ALL (T);2027822;1624;409;0;0;0;0;0;0;31.4;NO CLUB
GM7V;GM;2005;SINGLE-OP HIGH ALL;2020572;1394;636;0;0;0;0;0;0;20.9;NORTH OF SCOTLAND CG
9A5E;9A;2005;SINGLE-OP HIGH 80M;2018250;1300;575;0;1300;0;0;0;0;12.3;CROATIAN CONTEST CLUB
RZ4CWW;UA4;2005;MULTI-SINGLE HIGH;2013597;1546;687;0;0;0;0;0;0;38.0;NO CLUB
UA9CMQ;UA9;2005;SINGLE-OP HIGH ALL (T);2007490;1248;547;0;0;0;0;0;0;28.8;URAL CONTEST GROUP
AH0/N2IU;KH0;2005;SINGLE-OP HIGH ALL (T);2006851;1422;389;0;0;0;0;0;0;29.6;NO CLUB
SX8M;SV;2005;MULTI-SINGLE HIGH;1998570;1724;651;0;0;0;0;0;0;48.0;NO CLUB
S51OI;S5;2005;SINGLE-OP HIGH 40M;1968800;1157;575;0;0;1157;0;0;0;35.9;NO CLUB
IU3A;I;2005;SINGLE-OP HIGH 15M;1967056;1268;637;0;0;0;0;1268;0;28.8;NO CLUB
F8AKS;F;2005;SINGLE-OP LOW ALL;1958426;1272;634;0;0;0;0;0;0;36.0;NO CLUB
AI7B;W7;2005;ASSISTED HIGH 20M;1956500;1540;700;0;0;0;0;0;0;30.5;WILLAMETTE VALLEY DX CLUB
JA7NVF;JA7;2005;SINGLE-OP HIGH ALL;1946819;1267;593;0;0;0;0;0;0;30.2;WESTERN WASHINGTON DX CLUB
W1AJT/VE3;VE3;2005;ASSISTED HIGH ALL (T);1935560;1097;583;0;0;0;0;0;0;33.8;CONTEST CLUB ONTARIO
OE50CWL;OE;2005;SINGLE-OP HIGH ALL (T);1926400;1318;640;0;0;0;0;0;0;35.6;AUSTRIAN CONTEST CLUB
PY7ZY;PY;2005;SINGLE-OP HIGH ALL (T);1923849;1093;543;0;0;0;0;0;0;19.5;ARAUCARIA DX GROUP
VA7RR;VE7;2005;SINGLE-OP HIGH 40M;1912106;992;427;0;0;992;0;0;0;27.8;BRITISH COLUMBIA DX CLUB
AD4TR;W4;2005;SINGLE-OP HIGH ALL;1904448;1517;654;0;0;0;0;0;0;36.0;FLORIDA CONTEST GROUP
DF3KV;DL;2005;SINGLE-OP HIGH ALL (T);1895234;1261;622;0;0;0;0;0;0;29.7;RHEIN RUHR DX ASSOCIATION
NN5Z;W5;2005;MULTI-SINGLE HIGH;1894008;1731;636;0;0;0;0;0;0;38.4;OKLAHOMA DX ASSOCIATION
RK9WZZ;UA9;2005;MULTI-SINGLE HIGH;1891284;1080;508;0;0;0;0;0;0;22.2;BASHKORTOSTAN DX CLUB
SM3W;SM;2005;SINGLE-OP HIGH ALL;1890595;1377;665;0;0;0;0;0;0;26.5;WORLD WIDE YOUNG CONTESTERS
CE4PBB;CE;2005;SINGLE-OP HIGH 10M;1857600;1274;516;0;0;0;0;0;1274;25.9;NO CLUB
D70YT/5;HL;2005;MULTI-SINGLE HIGH;1847220;1368;510;0;0;0;0;0;0;46.9;NO CLUB
N7TT;W7;2005;SINGLE-OP HIGH ALL;1836588;1791;579;0;0;0;0;0;0;34.4;WILLAMETTE VALLEY DX CLUB
GW9T;GW;2005;MULTI-SINGLE HIGH;1832824;1505;644;0;0;0;0;0;0;40.8;NO CLUB
YB2ZDR;YB;2005;MULTI-SINGLE HIGH;1828190;1125;533;0;0;0;0;0;0;38.2;NO CLUB
UV2L;UR;2005;MULTI-SINGLE HIGH;1823203;1437;571;0;0;0;0;0;0;15.9;NO CLUB
DL6EZ;DL;2005;MULTI-SINGLE HIGH;1791050;1233;634;0;0;0;0;0;0;48.0;BAVARIAN CONTEST CLUB
LU2NI;LU;2005;SINGLE-OP LOW ALL;1786512;1129;546;0;0;0;0;0;0;35.2;NO CLUB
NN3Q;W3;2005;ASSISTED HIGH ALL;1775000;1255;625;0;0;0;0;0;0;20.5;FRANKFORD RADIO CLUB
JU1DX;JT;2005;MULTI-SINGLE HIGH;1772352;1486;544;0;0;0;0;0;0;36.7;NO CLUB
VA3YV;VE3;2005;MULTI-SINGLE HIGH;1767904;1065;547;0;0;0;0;0;0;44.0;CONTEST CLUB ONTARIO
KW5DX;W5;2005;ASSISTED HIGH ALL;1757728;1591;608;0;0;0;0;0;0;4.6;DX CONTEST CLUB
TI5N;TI;2005;SINGLE-OP QRP ALL;1750266;1400;522;0;0;0;0;0;0;35.4;GRAND MESA CONTESTERS OF COLORADO
YB1BAD;YB;2005;SINGLE-OP LOW 15M;1747724;1166;506;0;0;0;0;0;0;24.7;NO CLUB
RK3DXZ;UA3;2005;MULTI-SINGLE HIGH;1728951;1353;609;0;0;0;0;0;0;9.1;DOMODEDOVO
I4AVG;I;2005;SINGLE-OP HIGH 80M;1727354;1103;542;0;1103;0;0;0;0;28.4;NO CLUB
PR7AB;PY;2005;ASSISTED LOW ALL;1726445;1075;535;0;0;0;0;0;0;14.6;GUARA DX GROUP
VA3OC;VE3;2005;MULTI-SINGLE HIGH;1721947;1076;509;0;0;0;0;0;0;46.7;NO CLUB
UN7MMM;UN;2005;SINGLE-OP HIGH ALL (R);1718147;1029;461;0;0;0;0;0;0;33.1;NO CLUB
VE3CR;VE3;2005;SINGLE-OP HIGH ALL (T);1710786;1058;539;0;0;0;0;0;0;33.9;CONTEST CLUB ONTARIO
AJ5DX;W5;2005;MULTI-SINGLE HIGH;1696065;1235;557;0;0;0;0;0;0;42.6;NORTH TEXAS CONTEST CLUB
UW2M;UR;2005;SINGLE-OP HIGH ALL;1667530;1255;578;0;0;0;0;0;0;16.7;NO CLUB
SP9QMP;SP;2005;SINGLE-OP HIGH 20M;1666528;1359;608;0;0;0;1359;0;0;34.6;NO CLUB
AB9H;W9;2005;SINGLE-OP HIGH ALL;1664390;1400;590;0;0;0;0;0;0;35.2;NO CLUB
LX6T;LX;2005;SINGLE-OP HIGH 40M;1664026;1230;533;0;0;1230;0;0;0;34.7;NO CLUB
ES1AJ;ES;2005;SINGLE-OP HIGH ALL;1628319;1364;627;0;0;0;0;0;0;6.3;STV RADIO CLUB
UW1GZ;UR;2005;SINGLE-OP HIGH ALL (R);1622948;1407;604;0;0;0;0;0;0;31.3;NO CLUB
UA9KJ;UA9;2005;SINGLE-OP HIGH ALL;1617567;1182;483;0;0;0;0;0;0;32.9;YAMAL RADIO CLUB
UA9AL;UA9;2005;SINGLE-OP LOW ALL;1615221;1067;459;0;0;0;0;0;0;12.9;NO CLUB
JI2ZEY;JA2;2005;MULTI-SINGLE HIGH;1611420;1094;535;0;0;0;0;0;0;48.0;RADIO BRIDGE CLUB
YT5A;YT;2005;SINGLE-OP HIGH 20M;1609036;1540;638;0;0;0;1540;0;0;7.3;YU CONTEST CLUB
S50C;S5;2005;SINGLE-OP HIGH 80M;1602152;1233;542;0;1233;0;0;0;0;31.7;SLOVENIA CONTEST CLUB
AB2E;W2;2005;ASSISTED HIGH ALL (T);1593984;1248;593;0;0;0;0;0;0;31.1;FRANKFORD RADIO CLUB
VR2XMT;VR;2005;SINGLE-OP HIGH ALL;1585216;1634;527;0;0;0;0;0;0;30.6;NO CLUB
AC0W;W0;2005;SINGLE-OP LOW ALL;1579706;1508;566;0;0;0;0;0;0;35.9;MINNESOTA WIRELESS ASSN
ZC4LI;ZC4;2005;SINGLE-OP HIGH 15M (T);1572480;1280;455;0;0;0;0;1280;0;13.9;NO CLUB
DL2YL;DL;2005;ASSISTED HIGH 20M;1569792;1262;584;0;0;0;0;0;0;35.0;BAVARIAN CONTEST CLUB
OH7M;OH;2005;SINGLE-OP HIGH 40M;1567956;1126;529;0;0;1126;0;0;0;35.6;CONTEST CLUB FINLAND
VE7AV;VE7;2005;SINGLE-OP HIGH 20M;1567503;1260;537;0;0;0;1260;0;0;27.5;NO CLUB
EU1PA;EU;2005;SINGLE-OP HIGH ALL;1559896;1289;566;0;0;0;0;0;0;31.7;BELARUS CONTEST CLUB
FM5FJ;FM;2005;SINGLE-OP HIGH 20M;1554000;1149;560;0;0;0;1149;0;0;17.5;NO CLUB
T94DO;E7;2005;SINGLE-OP LOW 40M;1539894;1165;527;0;0;0;0;0;0;19.8;BOSNIA AND HERZEGOVINA CONTEST CLUB
WD5K;W5;2005;SINGLE-OP LOW ALL (T);1522092;1306;572;0;0;0;0;0;0;32.6;NORTH TEXAS CONTEST CLUB
UU0JM;UR;2005;SINGLE-OP HIGH 15M;1511895;1347;605;0;0;0;0;1347;0;27.3;CRIMEAN CONTEST CLUB
HG8R;HA;2005;SINGLE-OP HIGH 80M;1505916;1127;531;0;1127;0;0;0;0;34.1;NO CLUB
EX2M;EX;2005;SINGLE-OP HIGH ALL;1503810;1113;490;0;0;0;0;0;0;16.4;ARUK
JM1LPN;JA1;2005;MULTI-SINGLE HIGH;1503744;1032;528;0;0;0;0;0;0;7.8;UNIVERSITY OF TOKYO CONTEST CLUB
K5ZD/1;W1;2005;SINGLE-OP HIGH ALL;1497156;951;537;0;0;0;0;0;0;10.1;YANKEE CLIPPER CONTEST CLUB
RU3QW;UA3;2005;SINGLE-OP LOW ALL;1494640;1343;595;0;0;0;0;0;0;34.4;RUSSIAN CONTEST CLUB
OK1EP;OK;2005;SINGLE-OP HIGH ALL (T);1492487;1160;569;0;0;0;0;0;0;33.5;NO CLUB
RN6CD;UA6;2005;SINGLE-OP HIGH ALL;1482048;1422;558;0;0;0;0;0;0;32.3;KKKK CONTEST CLUB KRASNODARSKOGO KRAYA
YB2OBL;YB;2005;SINGLE-OP LOW 15M;1480455;1009;501;0;0;0;0;0;0;24.9;NO CLUB
JH2UVL;JA2;2005;SINGLE-OP HIGH ALL;1449360;1047;495;0;0;0;0;0;0;31.7;NO CLUB
OH5BM;OH;2005;SINGLE-OP HIGH 15M;1444256;1160;484;0;0;0;0;1160;0;26.5;CONTEST CLUB FINLAND
DL0GL;DL;2005;MULTI-SINGLE HIGH;1438844;1160;583;0;0;0;0;0;0;34.6;RHEIN RUHR DX ASSOCIATION
UN2E;UN;2005;SINGLE-OP HIGH ALL;1430675;911;445;0;0;0;0;0;0;25.0;AKMOLINSKIY RADIOCLUB
KC2NTB;W2;2005;SINGLE-OP LOW 20M;1421410;1130;614;0;0;0;0;0;0;35.9;NO CLUB
K3TW;W3;2005;SINGLE-OP HIGH ALL (T);1420100;1115;550;0;0;0;0;0;0;30.7;POTOMAC VALLEY RADIO CLUB
UA3TCJ;UA3;2005;SINGLE-OP HIGH ALL;1416136;1047;458;0;0;0;0;0;0;20.6;NO CLUB
WA7LT;W7;2005;SINGLE-OP HIGH ALL;1415646;1440;558;0;0;0;0;0;0;34.3;SPOKANE DX ASSOCIATION
4N1N;YT;2005;SINGLE-OP LOW 20M;1401366;1425;622;0;0;0;0;0;0;34.8;YU CONTEST CLUB
LQ5H;LU;2005;ASSISTED HIGH 10M;1396278;1072;459;0;0;0;0;0;0;21.6;NO CLUB
IR2M;I;2005;SINGLE-OP LOW 15M;1395968;1022;574;0;0;0;0;0;0;26.7;NO CLUB
RZ9UWZ;UA9;2005;MULTI-SINGLE HIGH;1395054;1080;423;0;0;0;0;0;0;44.6;NO CLUB
YT1BB;YT;2005;ASSISTED HIGH 15M;1391452;1038;541;0;0;0;0;0;0;29.5;SKY CONTEST CLUB
YB0ECT;YB;2005;SINGLE-OP LOW ALL;1389852;1030;459;0;0;0;0;0;0;31.5;NO CLUB
DL2RMC;DL;2005;SINGLE-OP LOW ALL;1366965;1191;555;0;0;0;0;0;0;33.3;BAVARIAN CONTEST CLUB
HP3BS;HP;2005;SINGLE-OP HIGH ALL;1365210;1388;462;0;0;0;0;0;0;19.4;NO CLUB
S54K;S5;2005;MULTI-SINGLE HIGH;1360389;1111;547;0;0;0;0;0;0;48.0;NO CLUB
S55W;S5;2005;MULTI-SINGLE HIGH;1353600;1098;564;0;0;0;0;0;0;45.3;NO CLUB
TI2VW;TI;2005;SINGLE-OP LOW 15M (R);1348620;1220;507;0;0;0;0;0;0;26.4;TI0RC
LV1E;LU;2005;MULTI-SINGLE HIGH;1325394;1029;471;0;0;0;0;0;0;38.0;NO CLUB
ED1WS;EA;2005;SINGLE-OP LOW ALL;1320917;1020;559;0;0;0;0;0;0;35.9;NO CLUB
M4U;G;2005;MULTI-SINGLE HIGH;1315953;1199;549;0;0;0;0;0;0;46.9;NO CLUB
WD4DDU;W4;2005;ASSISTED HIGH ALL;1313820;919;540;0;0;0;0;0;0;27.3;NO CLUB
ED8BTM;EA8;2005;SINGLE-OP LOW ALL;1309872;831;464;0;0;0;0;0;0;-;NO CLUB
UA4FRL;UA4;2005;SINGLE-OP LOW ALL;1300102;1280;566;0;0;0;0;0;0;36.0;NO CLUB
SV9FBM;SV9;2005;SINGLE-OP HIGH ALL (T);1298000;1356;550;0;0;0;0;0;0;30.4;NO CLUB
OK1KDT;OK;2005;MULTI-SINGLE HIGH;1297673;1055;577;0;0;0;0;0;0;38.0;NO CLUB
RV3FF;UA3;2005;SINGLE-OP LOW ALL;1280817;1183;549;0;0;0;0;0;0;23.7;NO CLUB
LA9VDA;LA;2005;SINGLE-OP HIGH ALL;1278765;1014;543;0;0;0;0;0;0;18.8;NO CLUB
EK3SA;EK;2005;SINGLE-OP LOW 15M;1277696;1048;434;0;0;0;0;0;0;12.9;NO CLUB
DK5DQ;DL;2005;SINGLE-OP LOW ALL;1269696;1072;544;0;0;0;0;0;0;33.2;RHEIN RUHR DX ASSOCIATION
YT1AD;YT;2005;SINGLE-OP LOW 80M;1268064;1019;504;0;0;0;0;0;0;31.6;YU CONTEST CLUB
II0PHG;I;2005;SINGLE-OP HIGH 15M;1262144;964;533;0;0;0;0;964;0;17.2;NO CLUB
MU2Z;GU;2005;SINGLE-OP HIGH 20M;1259014;1242;577;0;0;0;1242;0;0;20.3;WORLD WIDE YOUNG CONTESTERS
IU9A;IT9;2005;SINGLE-OP HIGH 20M;1257893;1499;601;0;0;0;1499;0;0;28.7;NO CLUB
UA9LAU;UA9;2005;SINGLE-OP LOW 20M (R);1250928;894;511;0;0;0;0;0;0;28.9;RUSSIAN CONTEST CLUB
EC8ADU;EA8;2005;SINGLE-OP LOW 15M;1250480;958;440;0;0;0;0;0;0;3.2;CANARY ISLANDS DX SOCIETY
EA7ATX;EA;2005;SINGLE-OP HIGH 15M;1239768;1053;536;0;0;0;0;1053;0;24.2;NO CLUB
W2GB;W2;2005;SINGLE-OP HIGH ALL;1234944;925;536;0;0;0;0;0;0;23.3;YANKEE CLIPPER CONTEST CLUB
N3UM;W3;2005;SINGLE-OP HIGH ALL (T);1228596;916;516;0;0;0;0;0;0;25.9;POTOMAC VALLEY RADIO CLUB
M0WKR;G;2005;SINGLE-OP HIGH 20M (R);1225887;1057;559;0;0;0;1057;0;0;28.6;BRIMHAM CONTEST GROUP
8P2K;8P;2005;SINGLE-OP LOW ALL;1220590;1130;470;0;0;0;0;0;0;18.5;SOCIETY OF MIDWEST CONTESTERS
OK1BN;OK;2005;SINGLE-OP HIGH 15M;1206950;926;505;0;0;0;0;926;0;23.2;NO CLUB
G3XTT;G;2005;SINGLE-OP HIGH ALL (T);1203320;997;536;0;0;0;0;0;0;24.0;CHILTERN DX CLUB
YI9QWO;YI;2005;SINGLE-OP LOW ALL;1190882;1001;418;0;0;0;0;0;0;18.8;NO CLUB
YI9VCQ;YI;2005;SINGLE-OP LOW ALL;1190280;1068;390;0;0;0;0;0;0;24.5;NO CLUB
YP8A;YO;2005;SINGLE-OP LOW 20M;1188320;1310;560;0;0;0;0;0;0;29.6;NO CLUB
J41V;SV;2005;SINGLE-OP HIGH 20M;1183427;1537;577;0;0;0;1537;0;0;30.1;RADIO AMATEUR ASSOCIATION OF WESTERN GREECE
UA9ACJ;UA9;2005;SINGLE-OP LOW ALL;1183104;818;384;0;0;0;0;0;0;-;NO CLUB
TM5A;F;2005;SINGLE-OP HIGH ALL;1181775;1002;525;0;0;0;0;0;0;16.4;NO CLUB
UA0SE;UA0;2005;ASSISTED HIGH ALL;1174680;1029;468;0;0;0;0;0;0;33.1;IRKUTSK RADIO CLUB
LU5FII;LU;2005;SINGLE-OP LOW 10M;1169412;924;446;0;0;0;0;0;0;28.1;NO CLUB
YU7ZZ;YT;2005;SINGLE-OP LOW 20M;1167774;1202;573;0;0;0;0;0;0;34.9;RADIO CLUB HERTZ
SQ9JKW;SP;2005;SINGLE-OP LOW ALL (R);1166790;996;534;0;0;0;0;0;0;34.4;WORLD WIDE YOUNG CONTESTERS
PY2SBY;PY;2005;SINGLE-OP LOW 10M;1155296;902;457;0;0;0;0;0;0;29.9;NO CLUB
OL5T;OK;2005;MULTI-SINGLE HIGH;1151196;1011;516;0;0;0;0;0;0;46.9;NO CLUB
L44DX;LU;2005;SINGLE-OP LOW 10M;1149705;949;435;0;0;0;0;0;0;25.5;WORLD WIDE YOUNG CONTESTERS
UA9WQK;UA9;2005;SINGLE-OP LOW ALL;1140090;832;427;0;0;0;0;0;0;25.1;BASHKORTOSTAN DX CLUB
RW3GB;UA3;2005;SINGLE-OP LOW ALL;1132032;1126;528;0;0;0;0;0;0;29.5;NO CLUB
WG7X;W7;2005;MULTI-SINGLE HIGH;1131154;1294;542;0;0;0;0;0;0;28.0;SOUTH HILL CONTEST CLUB
RK9CZO;UA9;2005;MULTI-SINGLE HIGH;1124784;760;438;0;0;0;0;0;0;25.0;URAL CONTEST GROUP
M0WLF;G;2005;SINGLE-OP HIGH ALL (T);1122408;1030;504;0;0;0;0;0;0;33.3;NO CLUB
LU1FS;LU;2005;SINGLE-OP LOW 10M;1119144;934;422;0;0;0;0;0;0;25.7;NO CLUB
UV8M;UR;2005;SINGLE-OP HIGH 15M;1113936;1158;552;0;0;0;0;1158;0;26.7;NO CLUB
DK2OY;DL;2005;SINGLE-OP HIGH ALL;1112133;986;503;0;0;0;0;0;0;24.4;BAVARIAN CONTEST CLUB
BX3AC;BV;2005;SINGLE-OP LOW 15M;1095468;1140;473;0;0;0;0;0;0;21.5;NO CLUB
DJ1AA;DL;2005;SINGLE-OP HIGH 40M;1093247;1014;467;0;0;1014;0;0;0;30.8;NO CLUB
YZ0Z;YT;2005;SINGLE-OP HIGH 80M;1092000;970;480;0;970;0;0;0;0;31.8;NO CLUB
IK2DZN;I;2005;SINGLE-OP LOW ALL;1091976;977;519;0;0;0;0;0;0;34.9;NO CLUB
LU6HPF;LU;2005;SINGLE-OP LOW 10M;1091076;920;419;0;0;0;0;0;0;28.7;NO CLUB
WA1JMP;W1;2005;SINGLE-OP HIGH ALL;1085596;837;508;0;0;0;0;0;0;-;NO CLUB
EA3CI;EA;2005;SINGLE-OP HIGH 40M;1084356;790;468;0;0;790;0;0;0;25.8;NO CLUB
RN4WA;UA4;2005;SINGLE-OP LOW ALL;1067088;1426;516;0;0;0;0;0;0;31.1;URAL CONTEST GROUP
NT4TT/7;W7;2005;SINGLE-OP LOW ALL;1057920;979;551;0;0;0;0;0;0;36.0;GRAND MESA CONTESTERS OF COLORADO
P29NB;P2;2005;SINGLE-OP LOW ALL;1057596;886;372;0;0;0;0;0;0;24.7;AIYURA VALLEY RADIO GROUP
KC1ME;W1;2005;ASSISTED HIGH 20M;1055235;870;515;0;0;0;0;0;0;12.1;YANKEE CLIPPER CONTEST CLUB
WX4G/6;W6;2005;SINGLE-OP HIGH ALL;1047573;1022;479;0;0;0;0;0;0;18.0;FLORIDA CONTEST GROUP
RX9AM;UA9;2005;SINGLE-OP LOW ALL;1042899;788;429;0;0;0;0;0;0;16.1;NO CLUB
UR5MNZ;UR;2005;SINGLE-OP LOW ALL (R);1042797;986;483;0;0;0;0;0;0;26.4;NO CLUB
G0MTN;G;2005;SINGLE-OP HIGH ALL (T);1036152;1038;533;0;0;0;0;0;0;29.7;NO CLUB
NX5M;W5;2005;ASSISTED HIGH ALL;1029936;1069;516;0;0;0;0;0;0;14.6;CENTRAL TEXAS DX AND CONTEST CLUB
4F1MEU;DU;2005;SINGLE-OP LOW ALL (T);1027752;950;374;0;0;0;0;0;0;25.4;NO CLUB
CV5D;CX;2005;MULTI-TWO;1022400;908;400;0;0;0;0;0;0;27.1;NO CLUB
HG8L;HA;2005;SINGLE-OP LOW 20M;1012350;1089;510;0;0;0;0;0;0;30.3;NO CLUB
DZ1BP;DU;2005;SINGLE-OP HIGH ALL;1010757;1000;281;0;0;0;0;0;0;21.9;NO CLUB
9A7DM;9A;2005;SINGLE-OP HIGH 40M;1007068;933;446;0;0;933;0;0;0;31.0;NO CLUB
VE3XN;VE3;2005;SINGLE-OP HIGH ALL;1004562;802;486;0;0;0;0;0;0;19.5;CONTEST CLUB ONTARIO
SO9HA;SP;2005;MULTI-SINGLE HIGH;1004160;974;480;0;0;0;0;0;0;39.6;NO CLUB
LY9A;LY;2005;SINGLE-OP LOW 20M;1003405;1093;559;0;0;0;0;0;0;29.5;KAUNAS UNIVERSITY OF TECHNOLOGY RADIO CLUB
YL2TW;YL;2005;SINGLE-OP LOW ALL (T);1003220;1019;515;0;0;0;0;0;0;30.3;LATVIAN CONTEST CLUB
RZ6FA;UA6;2005;SINGLE-OP LOW 15M;1002030;1039;526;0;0;0;0;0;0;28.0;NO CLUB
RZ4HN;UA4;2005;SINGLE-OP HIGH 15M;1000404;1122;531;0;0;0;0;1122;0;22.3;SAMARA RADIO CLUB
KT0R;W0;2005;SINGLE-OP HIGH ALL;997340;1221;470;0;0;0;0;0;0;25.7;MINNESOTA WIRELESS ASSN
4X0L;4X;2005;SINGLE-OP LOW ALL;993600;826;432;0;0;0;0;0;0;20.3;NO CLUB
RA3CW;UA3;2005;SINGLE-OP HIGH 20M;992348;1140;581;0;0;0;1140;0;0;33.4;MOSCOW CONTEST CLUB
9A7P;9A;2005;MULTI-TWO;991825;1003;485;0;0;0;0;0;0;36.0;WORLD WIDE YOUNG CONTESTERS
DL4RCK;DL;2005;ASSISTED HIGH ALL;989664;845;507;0;0;0;0;0;0;22.9;BAVARIAN CONTEST CLUB
Z33F;Z3;2005;SINGLE-OP HIGH 40M;986990;829;458;0;0;829;0;0;0;36.0;Z30M CONTEST TEAM
RA9AU;UA9;2005;SINGLE-OP LOW 20M;983255;767;455;0;0;0;0;0;0;31.1;SOUTH URAL CONTEST CLUB
YT7TY;YT;2005;SINGLE-OP QRP ALL;983135;924;515;0;0;0;0;0;0;35.6;YU CONTEST CLUB
KO0U;W0;2005;SINGLE-OP HIGH ALL;982768;1063;478;0;0;0;0;0;0;27.7;KANSAS CITY DX CLUB
NI7T;W7;2005;SINGLE-OP HIGH ALL;976419;942;477;0;0;0;0;0;0;36.0;NO CLUB
VE7SCC;VE7;2005;MULTI-TWO;974169;809;423;0;0;0;0;0;0;19.9;COQUITLAM ARC
Z36W;Z3;2005;SINGLE-OP HIGH 80M;972704;931;452;0;931;0;0;0;0;27.6;NO CLUB
ZV5K;PY;2005;SINGLE-OP LOW ALL;972027;833;417;0;0;0;0;0;0;23.8;NO CLUB
W7EB;W7;2005;SINGLE-OP HIGH ALL;967904;1410;464;0;0;0;0;0;0;27.9;NO CLUB
UR5HAC;UR;2005;SINGLE-OP LOW 20M;966456;1142;558;0;0;0;0;0;0;33.8;KRS
YV5TX;YV;2005;SINGLE-OP LOW 20M;966120;848;388;0;0;0;0;0;0;30.8;NO CLUB
AM7HF;EA;2005;SINGLE-OP HIGH 15M;965675;891;535;0;0;0;0;891;0;24.2;NO CLUB
AN8KV;EA8;2005;MULTI-SINGLE HIGH;964752;753;404;0;0;0;0;0;0;21.7;NO CLUB
N2MM;W2;2005;SINGLE-OP HIGH 15M;963569;907;499;0;0;0;0;907;0;24.9;FRANKFORD RADIO CLUB
EA2AYD;EA;2005;SINGLE-OP LOW ALL (R);953865;865;517;0;0;0;0;0;0;26.2;NO CLUB
RA0FU;UA0;2005;SINGLE-OP HIGH ALL;951492;927;444;0;0;0;0;0;0;21.4;NO CLUB
YT7Z;YT;2005;SINGLE-OP HIGH 15M;950103;831;457;0;0;0;0;831;0;27.4;NO CLUB
W5LCC;W5;2005;MULTI-SINGLE HIGH;949905;1219;495;0;0;0;0;0;0;40.6;LUBBOCK AMATEUR CONTEST CLUB
DL9NDS;DL;2005;SINGLE-OP HIGH ALL;948420;813;495;0;0;0;0;0;0;26.0;BAVARIAN CONTEST CLUB
RN9RZ;UA9;2005;SINGLE-OP HIGH ALL;945145;726;421;0;0;0;0;0;0;22.7;RUSSIAN CONTEST CLUB
UA9XF;UA9;2005;SINGLE-OP LOW ALL (T);941660;723;394;0;0;0;0;0;0;35.0;RADIO CLUB PARMA
IR4T;I;2005;ASSISTED HIGH 20M;940668;899;516;0;0;0;0;0;0;-;NO CLUB
MM1DHU;GM;2005;SINGLE-OP HIGH ALL;940382;869;482;0;0;0;0;0;0;27.9;NO CLUB
KH6FKG;KH6;2005;SINGLE-OP HIGH 40M;936900;593;270;0;0;593;0;0;0;21.5;NO CLUB
IK2SND;I;2005;SINGLE-OP HIGH ALL;936045;941;495;0;0;0;0;0;0;26.4;TIKIRRIKI CONTEST CLUB
MM1APX;GM;2005;SINGLE-OP HIGH 20M;934349;1115;533;0;0;0;1115;0;0;26.9;NO CLUB
UA3ABJ;UA3;2005;SINGLE-OP LOW ALL (T);929856;860;464;0;0;0;0;0;0;32.3;NO CLUB
N5DO;W5;2005;SINGLE-OP LOW ALL;926287;950;449;0;0;0;0;0;0;32.7;NO CLUB
DH0GHU;DL;2005;SINGLE-OP HIGH ALL;925380;902;485;0;0;0;0;0;0;30.8;BAVARIAN CONTEST CLUB
